recency,history,mens,womens,newbie,channel_Phone,channel_Web,zip_code_Surburban,zip_code_Urban,actual_treatment,actual_conversion,uplift_score,plain_response_score
10,54.44,0,1,0,True,False,True,False,1,0,0.0,0.0
10,253.58,1,0,1,False,True,False,True,1,0,0.0,0.0
4,328.45,1,0,1,False,False,False,True,0,0,0.0,0.0
1,375.03,1,0,0,True,False,True,False,0,0,0.0,0.0
9,342.03,1,0,0,True,False,False,True,1,0,0.0,0.0
1,100.18,0,1,1,True,False,False,True,1,0,0.0,0.0
7,269.55,1,1,1,False,True,False,False,1,0,0.0,0.0
1,29.99,0,1,0,False,True,False,True,0,0,0.0,0.0
3,809.12,0,1,1,False,True,True,False,1,0,0.0,0.0033333333333333335
10,517.29,0,1,1,False,False,True,False,0,0,0.0,0.0
2,420.5,1,0,1,True,False,True,False,0,0,0.0,0.0
10,222.92,1,0,0,True,False,False,True,0,0,0.0,0.0
9,607.26,1,1,1,False,True,False,True,1,0,0.0,0.0
9,254.57,1,0,0,True,False,True,False,1,0,0.0,0.0
3,121.8,0,1,1,False,True,True,False,0,0,0.0,0.0
10,381.66,0,1,1,False,True,True,False,1,0,0.006666666666666667,0.013333333333333334
3,183.75,0,1,0,False,True,True,False,1,0,0.0,0.0
6,668.59,1,1,1,False,False,True,False,1,0,0.01,0.0
11,229.46,1,0,1,False,False,True,False,1,0,0.0,0.0
12,342.71,1,1,0,True,False,False,True,1,0,0.0,0.0
5,451.83,1,1,0,False,False,False,True,1,0,0.03,0.013333333333333334
6,46.66,0,1,0,False,True,False,False,1,0,-0.01,0.0
9,57.86,1,0,1,False,True,False,True,0,0,0.01,0.006666666666666667
5,29.99,1,0,0,False,True,True,False,0,0,0.0,0.0
7,29.99,1,0,0,True,False,False,False,1,0,0.0,0.0
6,209.49,1,1,1,False,True,False,True,1,0,0.22333333333333333,0.1
11,190.68,1,0,0,True,False,True,False,1,0,0.0,0.0
1,490.82,1,0,1,False,True,True,False,1,0,-0.0033333333333333335,0.0
2,54.3,0,1,0,False,True,False,True,0,0,0.0,0.0
3,65.69,0,1,0,False,True,False,True,0,0,-0.01,0.0
2,43.21,1,0,0,False,True,False,True,1,0,0.0,0.0
3,29.99,1,0,1,True,False,False,True,0,0,0.0,0.0
10,603.87,1,1,1,True,False,False,True,1,0,0.0,0.0
3,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
7,29.99,0,1,1,False,True,True,False,0,0,0.0,0.0
7,139.36,0,1,0,False,True,True,False,1,0,0.0033333333333333335,0.0
3,719.57,1,1,1,True,False,False,True,1,0,-0.006666666666666667,0.0
12,254.47,0,1,0,False,False,False,True,1,0,0.01,0.0
8,29.99,1,0,1,False,True,False,True,1,0,0.0,0.0
6,127.78,0,1,0,True,False,True,False,0,0,0.0,0.0
2,975.25,1,1,1,False,True,False,True,1,1,0.15666666666666668,0.04666666666666667
7,167.33,0,1,0,False,True,False,True,1,0,0.0,0.006666666666666667
9,75.08,0,1,1,False,True,False,True,1,0,0.0,0.0
4,38.25,0,1,0,True,False,True,False,1,0,0.0,0.0
1,231.13,0,1,0,False,True,True,False,1,0,0.0,0.0
8,376.1,1,0,1,False,False,True,False,0,0,0.016666666666666666,0.02666666666666667
1,217.29,0,1,1,False,False,True,False,1,0,0.0033333333333333335,0.0
3,70.93,1,0,0,False,True,False,False,0,0,0.0,0.0
1,660.37,1,1,1,True,False,True,False,0,0,0.0,0.0
2,50.39,0,1,0,True,False,True,False,1,0,0.016666666666666666,0.01
1,493.34,0,1,0,False,True,False,False,1,0,0.0033333333333333335,0.0033333333333333335
4,100.49,0,1,0,True,False,True,False,1,0,0.0,0.0
10,29.99,0,1,0,True,False,True,False,0,0,0.0,0.0
4,29.99,0,1,0,True,False,False,False,0,0,0.0,0.0
10,44.01,0,1,0,True,False,False,True,1,0,0.0,0.0
2,82.97,1,0,0,True,False,True,False,1,0,0.0,0.0
4,426.79,0,1,1,True,False,False,True,0,0,0.0,0.0
2,528.36,1,0,1,False,False,False,False,0,0,0.006666666666666667,0.0
1,141.1,0,1,0,True,False,False,True,1,0,0.0,0.0
5,578.65,0,1,1,False,True,True,False,0,0,0.0,0.0
5,29.99,0,1,0,False,True,False,True,0,0,0.6357075079960104,0.5504905680353163
2,243.19,1,0,1,False,True,True,False,0,0,0.0,0.0
10,94.2,0,1,0,False,True,True,False,1,0,0.0,0.0
7,178.45,0,1,0,True,False,True,False,1,0,-0.5433333333333333,0.16
2,48.16,0,1,0,False,True,False,True,1,0,0.0,0.0
4,134.04,0,1,0,True,False,False,False,1,0,-0.01,0.0
3,153.78,0,1,0,True,False,True,False,1,0,0.006666666666666667,0.0
1,264.69,0,1,1,False,False,False,False,1,0,0.0,0.0
1,735.75,1,1,1,False,False,True,False,1,0,0.0,0.0
12,40.41,1,0,1,True,False,True,False,0,0,0.013333333333333334,0.006666666666666667
3,29.99,1,0,0,True,False,False,True,0,0,0.0,0.0
1,253.77,0,1,0,True,False,True,False,1,0,0.006666666666666667,0.01
9,53.91,1,0,1,True,False,True,False,1,0,0.0,0.0
9,89.19,1,0,0,False,True,True,False,0,0,-0.0033333333333333335,0.0
7,165.39,1,0,0,True,False,True,False,0,0,0.0,0.0
7,79.53,1,0,0,True,False,False,False,1,0,-0.0033333333333333335,0.0
1,237.44,1,0,1,True,False,False,False,1,0,0.006666666666666667,0.0
8,51.06,1,0,0,True,False,False,True,0,0,0.0,0.0
6,195.96,1,0,0,False,True,False,True,0,0,0.006666666666666666,0.006666666666666667
3,234.8,1,0,0,False,True,False,True,1,0,0.0,0.0
1,278.12,1,1,0,False,False,False,True,1,0,0.006666666666666667,0.0
2,105.37,0,1,0,False,True,False,True,1,0,0.0,0.0
5,77.35,0,1,0,False,True,True,False,1,0,0.0,0.0
11,129.35,0,1,0,True,False,False,False,1,0,0.0,0.0
11,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
11,284.83,1,0,1,False,False,False,True,1,0,0.006666666666666667,0.0033333333333333335
11,886.93,1,1,1,False,False,False,True,1,0,0.0033333333333333335,0.0033333333333333335
4,72.79,1,0,1,False,True,True,False,1,0,0.013333333333333334,0.01
7,314.26,1,0,0,True,False,False,False,1,0,-0.0033333333333333335,0.0
10,101.56,0,1,0,False,True,True,False,1,0,0.0,0.0
10,34.15,0,1,1,True,False,False,True,1,0,0.0413551091380785,0.015581324706489876
9,116.17,0,1,0,True,False,False,True,1,0,0.0,0.0
8,165.12,1,0,0,False,True,False,True,0,0,0.0,0.0
9,718.75,1,0,1,False,True,True,False,0,0,0.0,0.0
9,29.99,1,0,0,False,True,True,False,0,0,0.0,0.0
10,107.2,0,1,1,True,False,True,False,1,0,0.0,0.0
10,268.12,1,1,0,False,False,False,False,1,0,0.043333333333333335,0.023333333333333334
1,832.03,1,1,1,False,True,False,False,0,0,-0.0033333333333333335,0.0
1,400.95,1,0,0,True,False,True,False,1,0,0.0,0.0
2,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
2,111.14,0,1,0,True,False,False,True,0,0,0.0,0.0
10,42.07,0,1,1,False,True,True,False,0,0,0.0,0.0
3,477.12,1,0,1,False,False,True,False,0,0,0.0,0.0
10,193.5,0,1,0,True,False,False,True,0,0,0.0,0.0
1,437.61,1,1,0,False,False,True,False,1,0,0.0,0.0033333333333333335
11,77.52,0,1,1,False,True,True,False,0,0,0.01,0.01
10,29.99,0,1,0,False,True,True,False,1,0,-0.5485298910789171,0.48495953747616805
10,182.15,0,1,1,False,True,False,True,1,0,0.0,0.0
1,619.25,1,0,1,False,True,False,True,0,0,0.0,0.0
2,166.9,0,1,1,True,False,False,True,1,0,0.0,0.0
2,341.8,1,0,0,False,True,False,False,0,0,-0.0033333333333333335,0.0033333333333333335
10,143.0,0,1,0,False,True,False,True,1,0,0.0,0.0
3,749.59,1,1,1,False,False,False,True,1,0,0.07666666666666666,0.14333333333333334
8,838.94,0,1,1,False,True,False,True,0,0,0.006666666666666667,0.0
8,140.17,1,0,1,True,False,False,True,1,0,0.0,0.0
10,40.42,1,0,1,False,True,True,False,1,0,0.0,0.0
2,42.31,1,0,1,True,False,True,False,1,0,0.0,0.0
9,98.84,0,1,0,True,False,False,False,1,0,0.0033333333333333335,0.006666666666666667
6,130.06,1,0,1,True,False,False,True,0,0,0.0,0.0
3,197.68,1,0,1,False,True,False,True,1,0,0.0,0.0
6,472.26,1,0,0,True,False,True,False,1,0,0.0033333333333333322,0.006666666666666667
3,122.56,0,1,0,False,True,True,False,0,0,0.0,0.0
9,31.5,0,1,1,False,True,True,False,1,0,0.0,0.0
2,128.61,0,1,0,True,False,True,False,1,0,-0.016666666666666666,0.0033333333333333335
1,44.63,1,0,1,False,True,False,True,1,0,-0.02,0.006666666666666667
7,140.97,0,1,0,True,False,False,True,0,0,0.0,0.0
1,303.19,1,1,0,True,False,False,True,0,0,0.0,0.0
8,138.18,1,0,1,True,False,False,True,0,0,0.0,0.0
9,381.27,1,0,1,False,True,True,False,1,0,0.0033333333333333335,0.0
9,177.12,1,0,0,False,True,False,True,1,0,0.0,0.0
6,257.27,0,1,1,False,True,True,False,0,0,0.0,0.0
10,95.92,0,1,0,True,False,True,False,0,0,-0.05,0.0033333333333333335
2,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
2,251.66,1,1,0,False,False,True,False,0,0,0.03,0.03
10,266.97,0,1,0,False,True,True,False,0,0,0.01,0.0
11,249.82,0,1,0,True,False,True,False,1,0,0.0,0.0
1,89.96,1,0,1,True,False,False,True,1,0,-0.0033333333333333335,0.0
9,98.55,0,1,0,True,False,True,False,0,0,-0.0033333333333333335,0.01
11,77.19,0,1,0,False,True,False,True,1,0,0.0,0.0
3,278.23,1,0,1,False,False,False,False,1,0,0.0,0.0
6,289.52,1,1,1,False,False,False,True,1,0,0.0033333333333333335,0.0033333333333333335
2,29.99,0,1,1,True,False,False,True,0,0,0.5829518262879088,0.4936057995980807
5,321.98,1,0,0,False,True,True,False,1,0,0.0,0.0
1,121.73,1,0,0,True,False,True,False,1,0,0.0,0.0
2,32.94,0,1,0,False,True,True,False,0,0,0.0,0.0
9,33.26,1,0,1,False,True,True,False,1,0,0.0,0.0
10,267.6,0,1,0,True,False,False,False,1,0,0.0,0.0
1,115.24,1,0,1,True,False,True,False,1,0,0.0,0.0
9,29.99,1,0,1,True,False,False,False,0,0,0.0,0.0
1,29.99,1,0,0,True,False,False,True,0,0,0.0,0.0
11,29.99,0,1,1,False,True,True,False,1,0,0.0,0.0
5,232.89,1,1,0,True,False,True,False,1,0,-0.016666666666666666,0.03666666666666667
9,36.87,1,0,1,False,True,False,True,1,0,0.0,0.0
5,246.62,1,1,1,True,False,False,False,0,0,0.0,0.0
4,65.44,1,0,1,False,True,True,False,0,0,0.0,0.006666666666666667
8,307.61,1,0,0,False,True,True,False,1,0,0.0,0.0
12,29.99,1,0,1,False,True,False,True,0,0,0.5750483711825591,0.5749112769530238
1,457.24,0,1,0,False,False,True,False,1,0,0.0,0.0
11,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
2,70.11,1,0,1,False,True,True,False,1,0,0.0,0.0
11,29.99,0,1,1,True,False,False,True,1,0,0.0,0.0
2,448.54,0,1,1,False,True,False,True,1,0,0.0,0.0
2,42.13,0,1,1,True,False,True,False,1,0,0.0,0.0
11,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
3,184.58,0,1,0,False,True,False,True,0,0,0.0,0.0
1,90.25,1,0,0,False,True,True,False,1,0,0.0,0.0
6,268.54,0,1,1,True,False,False,True,0,0,0.0,0.0
4,89.16,0,1,1,False,True,False,False,0,0,0.0033333333333333335,0.0033333333333333335
1,53.46,0,1,1,False,True,True,False,0,0,0.0033333333333333335,0.0
6,630.14,1,1,1,False,True,True,False,0,0,0.31,0.39
2,612.97,1,1,1,False,False,False,True,1,0,0.06,0.043333333333333335
3,69.65,0,1,0,True,False,False,True,0,0,0.0,0.0
3,46.07,1,0,1,True,False,True,False,1,0,0.0,0.0
6,194.51,0,1,0,True,False,False,True,1,0,0.0,0.0
10,109.83,1,0,1,True,False,True,False,0,0,0.0,0.0
9,171.56,1,0,0,False,True,False,True,1,0,0.0,0.0
3,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
1,424.49,1,1,0,True,False,False,True,1,0,0.0,0.0
5,29.99,0,1,0,True,False,True,False,1,0,0.0,0.0
11,270.31,1,1,1,True,False,False,False,1,0,-0.07,0.03333333333333333
4,193.99,0,1,0,False,True,False,True,1,0,0.0,0.0
8,29.99,0,1,0,False,True,False,True,1,0,-0.632254511001023,0.5387294630744864
2,212.58,1,0,1,False,False,False,True,0,0,0.0,0.0
2,117.02,1,0,0,False,True,False,True,1,0,-0.0033333333333333335,0.0
1,426.7,0,1,1,False,True,True,False,1,0,-0.049999999999999996,0.0033333333333333335
7,135.63,1,0,1,True,False,True,False,1,0,0.0033333333333333335,0.0
1,518.32,1,1,1,False,False,False,False,0,0,0.006666666666666667,0.0033333333333333335
2,316.54,1,0,0,False,False,True,False,1,0,0.0,0.0
5,47.8,0,1,0,False,True,True,False,1,0,0.0,0.0
10,87.18,1,0,1,True,False,False,False,1,0,-0.0033333333333333335,0.0
7,320.73,1,0,0,True,False,False,True,0,0,0.01,0.01
6,131.75,0,1,1,False,True,False,False,1,0,0.0,0.0
6,121.28,1,0,1,False,True,True,False,1,0,0.0,0.0
3,33.91,0,1,1,False,True,False,True,0,0,0.12,0.11
10,29.99,1,0,1,False,True,True,False,0,0,0.4902089863352946,0.5066660460871503
1,176.36,0,1,0,False,True,False,True,0,0,0.0,0.0
3,185.68,1,0,1,False,True,True,False,1,0,0.0,0.0
2,262.77,1,0,1,False,True,False,False,0,0,0.0,0.0
11,214.1,0,1,0,True,False,True,False,1,0,0.0,0.0
1,227.47,1,1,0,True,False,False,True,1,0,0.043333333333333335,0.0
1,171.18,0,1,1,True,False,False,True,1,0,0.0,0.0
5,242.54,0,1,1,False,True,False,True,1,0,0.0,0.0
10,73.9,0,1,1,True,False,False,True,1,0,0.0,0.0
8,110.57,0,1,0,False,True,True,False,0,0,0.0,0.0
10,80.96,1,0,0,True,False,True,False,1,0,-0.016666666666666666,0.0
1,434.03,1,1,0,False,True,True,False,1,0,0.0,0.0
1,784.99,1,0,1,True,False,True,False,1,0,0.0,0.0
9,284.8,1,0,0,False,True,False,False,0,0,0.0033333333333333335,0.0
3,387.84,1,0,1,False,True,False,True,1,0,0.0033333333333333335,0.0
3,112.19,0,1,1,True,False,False,True,1,0,0.0,0.0
7,29.99,0,1,0,False,True,False,False,1,0,0.0,0.0
3,29.99,0,1,0,False,True,False,True,0,0,0.551477291764337,0.5329338648477121
7,104.52,1,0,0,True,False,False,False,0,0,0.0033333333333333335,0.0
2,50.71,0,1,0,False,True,False,True,0,0,0.0033333333333333335,0.013333333333333334
1,242.87,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0033333333333333335
5,544.54,1,1,1,False,False,False,False,0,0,0.0,0.0033333333333333335
10,224.37,1,0,1,True,False,True,False,0,0,0.0033333333333333335,0.0
12,42.77,1,0,1,False,True,False,True,1,0,0.0,0.0
4,66.28,0,1,1,True,False,True,False,1,0,0.0,0.0
9,31.72,1,0,1,False,True,False,False,0,0,0.0,0.0
4,41.71,1,0,1,False,True,True,False,0,0,0.0,0.0
2,1153.16,0,1,1,False,False,False,True,1,0,0.01,0.0033333333333333335
3,164.88,1,0,1,True,False,False,True,1,1,0.0,0.0
4,29.99,1,0,1,False,True,False,False,0,0,0.0,0.0
10,94.08,1,0,0,False,True,False,True,0,0,0.2833333333333333,0.12
5,209.33,1,1,0,True,False,True,False,1,0,0.0,0.0
3,396.64,1,1,0,True,False,False,True,1,0,0.0,0.0
8,29.99,0,1,1,False,True,False,True,0,0,0.0,0.0
10,249.39,0,1,0,True,False,True,False,1,0,0.0,0.0
2,317.76,1,1,0,False,True,False,False,0,0,-0.016666666666666666,0.01
1,84.33,0,1,0,False,True,False,True,0,0,-0.0033333333333333335,0.0
9,29.99,1,0,1,True,False,True,False,0,0,0.0,0.0
1,42.13,0,1,0,True,False,True,False,0,0,0.0,0.0
4,58.56,0,1,0,False,True,False,False,0,0,0.03,0.0033333333333333335
2,451.87,0,1,0,False,False,True,False,0,0,0.0,0.0
11,163.91,0,1,0,True,False,False,True,0,0,0.0,0.0
4,240.41,1,0,1,True,False,False,True,1,0,0.0,0.0
8,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
10,628.47,1,1,1,False,False,False,True,1,0,-0.0033333333333333335,0.0
11,33.61,1,0,1,True,False,False,False,1,0,0.0,0.0
3,429.5,1,0,0,False,True,True,False,0,0,0.006666666666666667,0.006666666666666667
1,1411.37,1,1,1,False,False,True,False,0,0,0.47,0.17666666666666667
1,68.9,1,0,0,False,True,True,False,1,0,0.0,0.0
4,335.15,0,1,1,True,False,True,False,1,0,0.0033333333333333335,0.0
5,38.55,0,1,0,True,False,True,False,1,0,0.0,0.0
3,60.62,1,0,0,True,False,False,True,0,0,0.0,0.0
2,663.23,1,1,1,False,False,False,False,0,0,0.0,0.0
2,209.61,1,0,1,False,False,True,False,0,0,0.0,0.0
4,266.32,1,0,0,False,True,False,False,1,0,-0.05333333333333333,0.03
1,138.48,1,0,1,False,True,False,True,0,0,0.0,0.0
5,312.47,1,0,0,False,True,True,False,0,0,0.0,0.0
10,373.83,1,0,0,False,True,True,False,1,0,0.0,0.0
11,113.3,0,1,1,True,False,False,True,1,0,0.0,0.0
11,197.03,0,1,1,False,True,True,False,1,0,0.0,0.0
2,36.58,1,0,0,False,True,False,True,0,0,0.0,0.0
7,43.04,0,1,1,True,False,True,False,0,0,0.0,0.0
4,428.61,1,1,0,False,True,False,True,1,0,-0.0033333333333333335,0.0033333333333333335
1,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
1,30.84,1,0,1,False,True,False,False,1,0,0.0,0.0
3,346.64,1,0,0,True,False,True,False,1,0,0.0,0.0
8,150.55,0,1,0,False,True,False,False,1,0,-0.006666666666666667,0.0
7,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
6,185.68,1,0,1,False,True,True,False,1,0,0.0,0.0
3,37.49,1,0,1,True,False,True,False,0,0,0.0,0.0
5,57.56,1,0,1,False,True,False,True,1,0,0.0,0.0
1,128.0,1,0,1,True,False,True,False,0,0,0.0,0.0
4,127.61,1,0,0,True,False,True,False,0,0,0.0,0.0
3,768.9,1,1,1,False,True,False,True,1,0,0.0033333333333333335,0.0
2,345.74,1,1,1,False,True,True,False,1,0,0.0,0.0
1,467.42,1,0,0,False,False,False,False,1,0,-0.0033333333333333335,0.0
2,1541.85,1,0,1,False,False,False,True,0,0,0.0,0.0
7,57.06,1,0,1,True,False,False,True,1,0,-0.0033333333333333335,0.0
5,35.14,1,0,1,True,False,True,False,1,0,0.0,0.0033333333333333335
2,30.4,1,0,0,False,True,False,True,1,1,0.0,0.0
3,92.11,1,0,0,False,True,True,False,1,0,0.0,0.0
9,190.37,1,0,0,True,False,True,False,1,0,0.0,0.0
10,29.99,0,1,0,False,True,False,True,0,0,0.0,0.0
2,297.24,1,0,0,True,False,False,True,1,0,0.0,0.0
2,927.26,0,1,1,False,False,True,False,1,0,0.0,0.0
3,581.87,0,1,1,True,False,True,False,1,0,0.0,0.0033333333333333335
1,1337.17,0,1,1,False,False,True,False,1,0,0.0,0.006666666666666667
8,316.5,0,1,1,False,True,False,True,1,0,0.0,0.0
1,606.23,1,0,1,False,True,False,True,1,0,0.0,0.0
2,481.52,1,0,0,True,False,True,False,1,0,0.0,0.0
5,545.05,0,1,1,False,True,True,False,1,0,0.0,0.0
5,54.45,0,1,0,True,False,True,False,1,0,0.0,0.0
7,155.18,0,1,0,True,False,False,False,0,0,0.0,0.0
6,297.51,0,1,0,False,True,False,True,0,0,0.0033333333333333335,0.01
6,454.49,0,1,0,False,True,False,True,1,0,-0.006666666666666667,0.0
1,144.98,0,1,0,True,False,True,False,1,0,-0.013333333333333334,0.0
7,29.99,1,0,1,False,True,False,True,1,0,0.0,0.0
7,173.54,0,1,0,True,False,False,True,1,0,0.0033333333333333335,0.0
2,251.11,0,1,0,False,True,False,False,1,0,0.0,0.0033333333333333335
4,41.62,1,0,1,True,False,True,False,1,0,0.0033333333333333335,0.0
10,32.28,1,0,0,True,False,False,True,0,0,0.0,0.0
5,354.03,1,0,0,False,True,False,True,1,0,0.0,0.0
7,29.99,1,0,1,True,False,True,False,0,0,0.0,0.0
7,372.03,0,1,0,True,False,False,True,1,0,-0.05333333333333334,0.04
4,299.55,0,1,0,True,False,True,False,1,0,-0.02,0.0
4,375.32,1,1,1,False,False,False,True,1,0,0.06333333333333334,0.03333333333333333
10,31.1,0,1,0,False,True,True,False,1,0,0.0,0.002556259822800988
8,219.74,0,1,0,True,False,False,True,1,0,0.0,0.0
10,69.87,1,0,1,True,False,False,True,1,0,0.0,0.0
6,279.99,1,0,1,False,True,True,False,1,0,0.013333333333333334,0.0
10,68.42,0,1,1,False,True,False,False,0,0,0.0,0.0
3,36.35,1,0,0,False,True,False,True,0,0,0.0,0.0
2,294.96,0,1,1,True,False,False,True,0,0,0.0,0.0
11,83.63,0,1,0,False,True,False,False,1,0,0.03666666666666667,0.023333333333333334
9,291.46,0,1,0,False,True,True,False,1,0,0.006666666666666667,0.0
5,445.93,1,1,0,True,False,False,True,1,0,0.0033333333333333335,0.0
1,1087.17,0,1,1,False,False,False,True,0,0,0.0,0.0
9,84.7,0,1,1,False,True,True,False,1,0,0.0,0.0
5,218.28,0,1,1,False,False,False,True,1,0,0.0,0.0033333333333333335
4,171.15,1,0,1,False,True,True,False,0,0,0.0,0.0
2,29.99,1,0,1,True,False,False,False,1,0,0.5738259221017087,0.6195952446383816
6,45.35,1,0,0,True,False,True,False,1,0,0.67,0.6533333333333333
9,220.22,0,1,1,False,False,False,True,1,0,0.0,0.0033333333333333335
7,146.8,0,1,1,False,True,True,False,0,0,0.0,0.0
11,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
11,102.91,0,1,1,True,False,False,True,1,0,0.0,0.0
2,29.99,1,0,0,False,True,True,False,1,0,0.0,0.0
2,513.94,1,0,1,False,False,True,False,0,0,-0.02,0.0
9,63.94,0,1,0,True,False,False,True,1,0,0.0,0.0
7,47.84,0,1,1,False,True,True,False,1,0,0.0,0.0
6,149.54,1,0,1,False,True,True,False,1,0,0.0,0.0
10,225.52,0,1,1,True,False,False,False,0,0,0.0,0.0
11,296.6,0,1,1,True,False,True,False,1,0,0.06,0.07666666666666666
9,236.38,1,0,1,False,True,True,False,1,0,0.0,0.0
1,556.15,0,1,1,False,False,False,True,1,0,0.0,0.0
7,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
11,74.75,1,0,1,False,True,False,False,0,0,0.04,0.01
5,88.47,0,1,1,False,True,False,True,0,0,0.0,0.0
6,98.18,1,0,0,True,False,False,False,0,0,-0.0033333333333333335,0.0
9,543.02,1,1,1,False,True,False,True,1,0,0.0,0.0
2,122.77,0,1,1,False,True,False,False,0,0,0.0,0.0
9,180.63,1,0,1,True,False,False,True,1,0,0.17,0.12333333333333334
7,89.76,0,1,0,True,False,False,True,0,0,-0.01,0.0
7,76.01,1,0,0,False,True,False,False,1,0,0.0,0.0
10,95.43,1,0,1,False,True,False,False,1,0,0.0,0.0
11,560.62,1,0,1,False,False,True,False,1,0,0.0,0.0
9,73.77,1,0,0,True,False,True,False,1,0,0.0,0.0
1,253.35,0,1,1,True,False,True,False,1,0,0.006666666666666667,0.0
9,93.29,1,0,1,False,True,False,False,1,0,0.0,0.0
4,29.99,1,0,0,True,False,True,False,1,0,-0.6503770037319165,0.5789365440028301
6,93.61,0,1,0,True,False,False,True,1,0,0.0,0.0
3,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
2,474.46,1,0,0,False,False,True,False,0,0,0.0,0.0
6,140.21,1,0,0,True,False,False,True,1,0,0.04666666666666667,0.006666666666666667
2,93.6,0,1,0,True,False,False,True,1,0,-0.04,0.0
2,42.98,1,0,0,True,False,False,True,1,0,0.0,0.0
3,147.58,0,1,1,True,False,False,False,0,0,0.006666666666666667,0.0033333333333333335
4,50.34,0,1,0,False,True,False,True,0,0,0.006666666666666667,0.0033333333333333335
2,29.99,1,0,1,False,True,False,True,1,0,0.0,0.0
9,113.51,0,1,1,True,False,True,False,0,0,0.0,0.0
10,37.05,1,0,1,True,False,False,False,1,0,0.0,0.0
3,328.66,1,1,0,False,True,False,True,1,0,-0.0033333333333333335,0.0
11,415.22,1,0,0,False,False,True,False,1,0,0.0,0.0
10,142.27,1,0,1,True,False,False,True,0,0,0.0,0.0
6,191.14,0,1,0,True,False,True,False,0,0,-0.0033333333333333335,0.0
5,103.65,1,0,1,True,False,True,False,0,0,0.0,0.0
3,389.78,1,1,0,False,True,False,True,1,0,-0.006666666666666667,0.0
2,177.02,1,0,1,False,True,False,True,1,0,0.0,0.0
5,260.06,0,1,0,True,False,True,False,1,0,0.0033333333333333335,0.0
2,115.75,0,1,1,False,True,False,True,1,0,0.0,0.0
10,29.99,0,1,0,False,True,False,False,0,0,0.0,0.0
2,101.74,1,0,0,False,True,True,False,1,0,0.006666666666666667,0.0033333333333333335
1,311.85,1,0,0,False,True,True,False,0,0,0.0,0.0
3,102.18,1,0,1,False,True,False,True,1,0,0.0033333333333333335,0.0
1,977.91,1,0,1,True,False,False,True,1,0,-0.62,0.20333333333333334
3,29.99,0,1,0,True,False,True,False,1,0,0.0,0.0
10,247.04,0,1,1,True,False,True,False,1,0,0.0,0.0
5,136.37,0,1,1,True,False,False,True,0,0,0.0,0.0
1,576.78,0,1,1,False,False,True,False,0,0,0.0033333333333333335,0.0
7,140.07,1,0,1,False,True,False,False,0,0,0.0,0.0
10,75.1,0,1,0,True,False,False,True,1,0,0.016666666666666666,0.03666666666666667
2,49.83,0,1,1,False,True,False,False,1,0,0.0,0.0
7,174.09,1,0,1,True,False,False,True,1,0,0.02,0.013333333333333334
11,129.89,1,0,0,False,True,False,True,0,0,0.0,0.0
2,180.03,0,1,0,False,True,True,False,1,0,0.0033333333333333335,0.0
5,41.12,1,0,1,False,True,False,False,1,0,0.0,0.0
1,29.99,0,1,0,True,False,False,True,0,0,0.5287739988840734,0.5100870572749773
5,196.93,0,1,0,True,False,False,True,1,0,0.0,0.0
8,265.44,0,1,1,False,False,True,False,1,0,0.0,0.0
2,666.69,1,1,1,False,False,True,False,1,0,0.0,0.0
5,205.85,1,0,1,True,False,True,False,0,0,0.0,0.0
2,497.86,0,1,0,False,False,False,True,1,0,-0.006666666666666666,0.006666666666666667
11,156.59,0,1,0,False,True,True,False,1,0,0.0,0.0
5,147.36,1,0,1,True,False,False,True,1,0,0.0,0.0
1,872.04,0,1,1,False,False,True,False,1,0,0.04,0.03333333333333333
3,217.53,1,1,1,False,False,False,True,1,0,0.04666666666666667,0.013333333333333334
4,55.09,1,0,1,False,True,True,False,1,0,0.0,0.0
